dyad;participant;eat;start.time;end.time;duration;raw.text;collaborative.processes;collaborative.categories;give.explanation;check.comprehension;give.task.information;outside.activity;disagree;show.hostility;show.active.listening;show.solidarity;elicit.partner.information;give.self.information;elicit.proposition;elicit.opinion;incorporate;give.recall;elicit.recall;tool.discourse;coordinate.teamwork;accept;give.opinion.against;give.proposition;elicit.task.information;manage.task;show.reflection;agree;use.social.convention;relax.atmosphere;check.reception;give.opinion.for;shared.emotion;unix.time.video;excel.time.video;human.time.video;human.time.emotion;;;;;
D05;D05P02;Oui;991,688;993,963;2,275;c'est euh : kiffe ton camarade comme toi-même;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369512;41082.53601;12:51:52;;;;;;
D05;D05P01;Oui;994,666;995,318;0,652;hm :;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340369515;41082.53605;12:51:55;;;;;;
D05;D05P01;Oui;997,782;1000,028;2,246;et l'émotion on en a pas beaucoup parlé (rire);manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1340369518;41082.53609;12:51:58;;;;;;
D05;D05P02;Oui;1000,355;1002,224;1,869;ouais l'émotion /;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369520;41082.53612;12:52:00;;;;;;
D05;D05P02;Oui;1004,02;1006,092;2,072;moi j'pense que c'est avec euh :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369524;41082.53616;12:52:04;;;;;;
D05;D05P02;Oui;1007,566;1011,523;3,957;la violence plus jamais dans nos lycées qu'il y a le plus d'émotions avec le point d'exclamation;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369528;41082.5362;12:52:08;;;;;;
D05;D05P01;Oui;1011,796;1012,434;0,638;hm;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340369532;41082.53625;12:52:12;;;;;;
D05;D05P01;Oui;1018,027;1018,839;0,812;euh :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369538;41082.53632;12:52:18;;;;;;
D05;D05P02;Oui;1020,96;1024,815;3,855;et pis : alors la violence commence là où le respect s'arrête;give.recall;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369541;41082.53635;12:52:21;;;;;;
D05;D05P01;Oui;1024,989;1025,728;0,739;hm;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369545;41082.5364;12:52:25;;;;;;
D05;D05P02;Oui;1025,808;1026,474;0,666;euh ::;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369546;41082.53641;12:52:26;;;;;;
D05;D05P02;Oui;1032,872;1035,64;2,768;alors est-ce qu'il est original? ouais;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369553;41082.53649;12:52:33;;;;;;
D05;D05P02;Oui;1039,99;1040,569;0,579;et;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369560;41082.53657;12:52:40;;;;;;
D05;D05P01;Oui;1045,485;1049,819;4,334;mais parce que on doit euh :: essayer de les relier euh : au t euh;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369565;41082.53664;12:52:45;;;;;;
D05;D05P01;Oui;1053,011;1057,055;4,044;à tout non? enfin ils on doit euh ils doivent correspondre à tout non;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369573;41082.53672;12:52:53;;;;;;
D05;D05P02;Oui;1058,439;1060,729;2,29;ouais faut que tu ouais faut les relier ouais;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1340369578;41082.53679;12:52:58;;;;;;
D05;D05P01;Oui;1060,309;1064,613;4,304;persuasif (..) toi t'as mis quoi par rapport à parce que moi j'ai mis quelque chose qui était persuasif;elicit.partner.information;Information;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369580;41082.53681;12:53:00;;;;;;
D05;D05P01;Oui;1065,627;1066,409;0,782;original;give.self.information;Information;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369586;41082.53687;12:53:06;;;;;;
D05;D05P02;Oui;1066,265;1069,671;3,406;j'voulais mettre original ouh :: annulé;give.self.information;Information;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369586;41082.53688;12:53:06;;;;;;
D05;D05P01;Oui;1069,871;1071,277;1,406;rime et antithèse;give.recall;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369590;41082.53692;12:53:10;;;;;;
D05;D05P02;Oui;1071,647;1072,154;0,507;ok;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340369592;41082.53694;12:53:12;;;;;;
D05;D05P01;Oui;1074,944;1076,683;1,739;moi j'pense pas que c'est une antithèse;give.opinion.against;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;1340369595;41082.53698;12:53:15;;;;;;
D05;D05P01;Oui;1076,973;1078,074;1,101;fin j'dirais plutôt;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369597;41082.537;12:53:17;;;;;;
D05;D05P02;Oui;1077,378;1078,726;1,348;commence et s'arrête;give.opinion.against;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;1340369597;41082.53701;12:53:17;;;;;;
D05;D05P01;Oui;1079,958;1087,19;7,232;ouais (..) mais moi je dirais plutôt un chiasme en fait parce que violence respect (..) c'est le contraire et commence s'arrête contraire;give.opinion.against;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;1340369600;41082.53704;12:53:20;;;;;;
D05;D05P02;Oui;1085,212;1089,879;4,667;alors (...) ouais c'est bah ouais (..) on peut mettre chiasme ouais;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340369605;41082.5371;12:53:25;;;;;;
D05;D05P01;Oui;1095,567;1097,248;1,681;donc ouais j'pense que ça ::;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369616;41082.53722;12:53:36;;;;;;
D05;D05P02;Oui;1096,799;1099,523;2,724;ok : (...) et puis :::;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340369617;41082.53723;12:53:37;;;;;;
D05;D05P01;Oui;1100,921;1102,355;1,434;et par rapport à l'émotion?;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1340369621;41082.53728;12:53:41;;;;;;
D05;D05P02;Oui;1103,595;1105,044;1,449;par rapport à l'émotion t'as dis?;check.reception;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;1340369624;41082.53731;12:53:44;;;;;;
D05;D05P01;Oui;1104,769;1107,972;3,203;ouais (..) la violence commence là où le respect s'arrête;give.recall;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369625;41082.53732;12:53:45;;;;;;
D05;D05P02;Oui;1107,501;1109,124;1,623;le respect s'arrête (.) ouais;give.recall;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369628;41082.53736;12:53:48;;;;;;
D05;D05P01;Oui;1109,808;1111,837;2,029;qu'est-ce que :: tu dirais toi;elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369630;41082.53738;12:53:50;;;;;;
D05;D05P02;Oui;1113,002;1117,292;4,29;bon alors attend j'dirais (..) ouais persuasif original adapté /;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369633;41082.53742;12:53:53;;;;;;
D05;D05P01;Oui;1117,437;1118,278;0,841;hm hm;show.active.listening;Interaction management;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369637;41082.53747;12:53:57;;;;;;
D05;D05P02;Oui;1118,889;1125,759;6,87;et l'émotion (..) bah j'pense qu'il est (..) émotif parce qu'il ouais il parle du respect et de la conscience de l'autre mais :;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369639;41082.53749;12:53:59;;;;;;
D05;D05P01;Oui;1125,672;1126,411;0,739;hm hm;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340369646;41082.53757;12:54:06;;;;;;
D05;D05P02;Oui;1126,157;1126,694;0,537;ouais;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369646;41082.53757;12:54:06;;;;;;
D05;D05P02;Oui;1152,239;1153,109;0,87;ok ::;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1340369672;41082.53787;12:54:32;;;;;;
D05;D05P02;Oui;1160,783;1161,942;1,159;et puis ::;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369681;41082.53797;12:54:41;;;;;;
D05;D05P02;Oui;1163,321;1164,263;0,942;alors pour;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369683;41082.538;12:54:43;;;;;;
D05;D05P02;Oui;1168,981;1172,981;4;tu me respectes je te respecte (.) bon oui il est persuasif;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369689;41082.53807;12:54:49;;;;;;
D05;D05P01;Oui;1173,344;1173,996;0,652;hm hm;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;relaxed;1340369693;41082.53812;12:54:53;12:54:38;;;;;
D05;D05P02;Oui;1174,433;1177,028;2,595;mais est-ce qu'il est original? ouais j'sais pas;elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369694;41082.53813;12:54:54;;;;;;
D05;D05P01;Oui;1179,722;1180,505;0,783;hm ::;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369700;41082.53819;12:55:00;;;;;;
D05;D05P01;Oui;1185,57;1186,469;0,899;je sais pas;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369706;41082.53826;12:55:06;;;;;;
D05;D05P01;Oui;1188,245;1189,665;1,42;parce que c'est vrai hm;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369708;41082.53829;12:55:08;;;;;;
D05;D05P01;Oui;1190,931;1194,815;3,884;fin moi (..) ça me fait penser aussi à une règle genre j'sais pas une règle générale;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369711;41082.53832;12:55:11;;;;;;
D05;D05P02;Oui;1195,931;1196,728;0,797;à une?;check.reception;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;1340369716;41082.53838;12:55:16;;;;;;
D05;D05P01;Oui;1196,866;1201,257;4,391;à une règle générale tu vois (...) mais pas forcément à une à un slogan;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369717;41082.53839;12:55:17;;;;;;
D05;D05P02;Oui;1200,649;1202,794;2,145;ouais (...) hm;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340369721;41082.53843;12:55:21;;;;;;
D05;D05P02;Oui;1209,668;1213,32;3,652;ok :: et pis la violence plus jamais dans nos lycées;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1340369730;41082.53854;12:55:30;;;;;;
D05;D05P01;Oui;1213,915;1214,64;0,725;hm hm;show.active.listening;Interaction management;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369734;41082.53859;12:55:34;;;;;;
D05;D05P02;Oui;1214,625;1215,205;0,58;euh :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;confident;1340369735;41082.5386;12:55:35;12:55:38;;;;;
D05;D05P02;Oui;1218,51;1219,973;1,463;parce que là il faut une;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369739;41082.53864;12:55:39;;;;;;
D05;D05P02;Oui;1223,337;1225,656;2,319;j'trouve que p't'être lycée /;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369743;41082.5387;12:55:43;;;;;;
D05;D05P01;Oui;1225,801;1227,699;1,898;hm (.) c'est réducteur?;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369746;41082.53872;12:55:46;;;;;;
D05;D05P02;Oui;1228,808;1231,504;2,696;faudrait pas mettre quelque chose que lycée?;elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369749;41082.53876;12:55:49;;;;;;
D05;D05P01;Oui;1233,423;1234,858;1,435;hm :: comme quoi?;elicit.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369753;41082.53881;12:55:53;;;;;;
D05;D05P02;Oui;1235,491;1238,694;3,203;j'sais pas parce que la violence bon c'est pas que dans les lycées;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369755;41082.53884;12:55:55;;;;;;
D05;D05P01;Oui;1238,108;1246,557;8,449;ouais ouais (...) mais euh en fait euh : tu vois vu que :: le projet c'était surtout enfin ça concerne la violence à l'école;elicit.task.information;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;1340369758;41082.53887;12:55:58;;;;;;
D05;D05P02;Oui;1245,999;1247,912;1,913;ouais c'est dans les écoles ouais;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1340369766;41082.53896;12:56:06;;;;;;
D05;D05P01;Oui;1247,881;1258,025;10,144;et en plus lycée tu vois j'me suis dit c'est genre euh : parce que (.) imagine-toi une école fin qui comprend euh : l'école maternelle et lycée on appelle quand même lycée;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369768;41082.53898;12:56:08;;;;;;
D05;D05P02;Oui;1258,026;1258,649;0,623;ouais;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1340369778;41082.5391;12:56:18;;;;;;
D05;D05P01;Oui;1258,613;1259,99;1,377;alors euh dans ::;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369779;41082.5391;12:56:19;;;;;;
D05;D05P02;Oui;1259,751;1267,671;7,92;mais sinon : quelque chose et pis là ils parlent de la lutte mais on peut dire euh : luttez contre la violence pas contre votre prochain;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1340369780;41082.53912;12:56:20;;;;;;
D05;D05P01;Oui;1263,943;1264,523;0,58;ouais;show.active.listening;Interaction management;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369784;41082.53917;12:56:24;;;;;;
D05;D05P01;Oui;1268,936;1269,632;0,696;ouais;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340369789;41082.53922;12:56:29;;;;;;
D05;D05P01;Oui;1271,421;1274,334;2,913;mais là euh on est déjà passé à la deuxième étape non (rire);manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1340369791;41082.53925;12:56:31;;;;;;
D05;D05P02;Oui;1274,338;1284,816;10,478;ouais j'sais mais je l'ai trouvé comme ça (.) j'viens de le trouver mais il est bien quand même luttez contre la violence et pas contre euh vos prochains ou vos ::;give.recall;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369794;41082.53929;12:56:34;;;;;;
D05;D05P01;Oui;1275,403;1276,838;1,435;mais est-ce qu'on peut :: mettre;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369795;41082.5393;12:56:35;;;;;;
D05;D05P01;Oui;1279,341;1282,109;2,768;contre la violence et non contre euh :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369799;41082.53934;12:56:39;;;;;;
D05;D05P02;Oui;1286,801;1288,003;1,202;camarades j'sais pas;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1340369807;41082.53943;12:56:47;;;;;;
D05;D05P01;Oui;1288,33;1290,837;2,507;ouais (..) mais camarade ça fait long non enfin;give.opinion.against;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;1340369808;41082.53945;12:56:48;;;;;;
D05;D05P02;Oui;1290,612;1294,395;3,783;ouais (..) y a pas autre chose que camarade?;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340369811;41082.53947;12:56:51;;;;;;
D05;D05P01;Oui;1292,489;1294,837;2,348;et :: pote ça fait un peu euh;incorporate;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369812;41082.5395;12:56:52;;;;;;
D05;D05P01;Oui;1297,337;1299,511;2,174;vos potes vos (..) j'sais pas;give.recall;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369817;41082.53955;12:56:57;;;;;;
D05;D05P01;Oui;1300,499;1301,891;1,392;moi j'pense à pote mais;give.recall;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369820;41082.53959;12:57:00;;;;;;
D05;D05P02;Oui;1307,215;1309,055;1,84;mais (..) celui-là ouais;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369827;41082.53967;12:57:07;;;;;;
D05;D05P02;Oui;1313,594;1315,695;2,101;déjà votre sinon ça fait;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369834;41082.53974;12:57:14;;;;;;
D05;D05P02;Oui;1317,832;1318,919;1,087;ou prochain /;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1340369838;41082.53979;12:57:18;;;;;;
D05;D05P01;Oui;1318,854;1320,288;1,434;prochain ça fait ::;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369839;41082.5398;12:57:19;;;;;;
D05;D05P02;Oui;1321,55;1322,376;0,826;ouais;show.active.listening;Interaction management;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369842;41082.53983;12:57:22;;;;;;
D05;D05P01;Oui;1322,828;1328,249;5,421;et et j'trouve que ça ça rentre pas : enfin après prochain j'trouve que ça fait aussi assez général tu vois;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369843;41082.53985;12:57:23;;;;;;
D05;D05P02;Oui;1323,335;1323,857;0,522;mais;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369843;41082.53985;12:57:23;;;;;;
D05;D05P01;Oui;1328,992;1330,253;1,261;genre euh : ouais;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369849;41082.53992;12:57:29;;;;;;
D05;D05P02;Oui;1330,246;1333,26;3,014;le problème c'est oui camarade c'est bien mais ça fait trop long;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369850;41082.53993;12:57:30;;;;;;
D05;D05P01;Oui;1330,811;1331,637;0,826;donnez pas un;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369851;41082.53994;12:57:31;;;;;;
D05;D05P01;Oui;1333,576;1334,228;0,652;ouais;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340369854;41082.53997;12:57:34;;;;;;
D05;D05P01;Oui;1334,658;1338,905;4,247;mais justement prochain j'trouve que on sort un peu du contexte de l'école;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369855;41082.53998;12:57:35;;;;;;
D05;D05P01;Oui;1339,558;1342,298;2,74;parce que ça peut être aussi dans la rue ou comme ça (.) non?;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369860;41082.54004;12:57:40;;;;;;
D05;D05P02;Oui;1343,352;1350,352;7;ouais : fin (..) non ça va ben le problème c'est qu'on peut pas dire amis parce que on va pas euh avoir de la violence envers ses amis quoi;give.opinion.against;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;1340369863;41082.54009;12:57:43;;;;;;
D05;D05P01;Oui;1348,577;1349,07;0,493;ouais;show.active.listening;Interaction management;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369869;41082.54015;12:57:49;;;;;;
D05;D05P01;Oui;1350,791;1351,473;0,682;ouais mais bon;show.active.listening;Interaction management;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340369871;41082.54017;12:57:51;;;;;;
D05;D05P02;Oui;1351,379;1354,321;2,942;par contre vos : voisins non j'sais pas;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369871;41082.54018;12:57:51;;;;;;
D05;D05P01;Oui;1354,612;1358,192;3,58;hm (..) ouais voisins on sort complètement du contexte (rire);give.opinion.against;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;1340369875;41082.54022;12:57:55;;;;;;
D05;D05P02;Oui;1358,185;1359,011;0,826;ouais;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1340369878;41082.54026;12:57:58;;;;;;
D05;D05P02;Oui;1359,917;1360,83;0,913;euh ::;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340369880;41082.54028;12:58:00;;;;;;
D05;D05P02;Oui;1364,83;1370,192;5,362;mais moi j'trouve c'est bien ouais (.) luttez contre la violence pas contre (.) ouais;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369885;41082.54033;12:58:05;;;;;;
D05;D05P02;Oui;1371,82;1374,444;2,624;ça parle de la lutte quoi comme quoi ils doivent agir;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340369892;41082.54041;12:58:12;;;;;;
D05;D05P01;Oui;1375,35;1375,915;0,565;hm;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340369895;41082.54046;12:58:15;;;;;;
